0.0 9.16 15.25 31.7 0.39 26.46 76.32 0.0 8.4 0.0 5.57 32.41 5.19 3.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
15.63 11.57 7.33 10.08 76.32 0.93 0.0 0.0 0.0 2.55 54.06 12.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 76.32 1.66 7.7 25.41 1.77 11.86 5.32 0.0 7.04 15.75 2.65 0.0 1.6 0.0 0.0 0.0 0.0 0.0 1.25 7.87 6.58 0.0 0.0 0.0 0.0 0.0 0.0
0.0 3.66 0.0 3.77 14.71 20.01 9.87 0.0 0.0 43.67 0.0 0.0 0.0 4.47 14.06 0.0 0.0 2.49 2.09 0.0 6.75 11.32 0.0 0.0 0.0 0.0 0.0 0.0 12.76 12.77
0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.16 0.0 0.0 23.6 76.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.47 0.0 0.0 0.0
0.0 0.0 0.0 3.92 20.03 8.16 19.54 3.69 11.26 2.05 6.54 0.48 0.0 0.0 3.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 52.19 5.32 0.0 0.0 0.0
4.48 5.6 16.08 58.47 0.0 76.32 2.02 15.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.35 4.01 19.1 0.0 0.0 0.0 0.0 1.25 4.34
11.63 8.14 0.0 0.22 14.11 0.0 0.0 0.0 2.6 30.07 14.46 0.0 0.16 7.18 0.0 0.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.06 0.35 4.72 4.8 0.0 0.0 0.0
0.0 0.0 0.0 3.59 0.0 76.32 6.73 3.11 42.85 6.37 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 54.01 0.55 0.0 0.0 0.0
0.0 3.04 8.97 4.28 0.0 0.0 0.0 9.49 5.75 1.74 0.0 0.0 0.0 0.97 6.5 1.43 15.02 0.0 0.0 0.0 0.0 9.64 37.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0
